id,inhs:dead,inhs:total_Males,dwc:county,dwc:locality,idigbio:tribe,dwc:infraspecificEpithet,dwc:earliestEonOrLowestEonothem,dwc:rightsHolder,dwc:lifeStage,dwc:taxonomicStatus,inhs:juv_females,inhs:locationTrs,inhs:location_Basin,dwc:earliestAgeOrLowestStage,inhs:superfamily,dwc:ownerInstitutionCode,dwc:taxonRank,dwc:bed,dwc:country,dwc:verbatimDepth,inhs:instars_Female,dwc:identificationID,dcterms:source,dwc:maximumElevationInMeters,inhs:instars_Male,dwc:waterBody,dwc:family,idigbio:associateCondition,idigbio:associateAuthor,dwc:identificationReferences,symbiota:verbatimScientificName,dwc:rights,dwc:island,dwc:geodeticDatum,dcterms:bibliographicCitation,dwc:nomenclaturalCode,dcterms:type,inhs:vouchered,idigbio:associateCommonName,dwc:earliestEpochOrLowestSeries,fcc:datePicked,dwc:namePublishedIn,dwc:verbatimCoordinateSystem,dwc:coordinateUncertaintyInMeters,dwc:day,dwc:lithostratigraphicTerms,dwc:identificationRemarks,dwc:verbatimTaxonRank,dwc:individualID,dwc:latestPeriodOrHighestSystem,idigbio:determinationHistory,dwc:recordedBy,dwc:order,dcterms:references,dwc:islandGroup,dcterms:accessRights,dwc:group,dwc:dateIdentified,idigbio:associatedFamily,dwc:informationWithheld,dwc:scientificNameID,dwc:verbatimElevation,dcterms:rightsHolder,dwc:establishmentMeans,dwc:taxonID,dwc:namePublishedInYear,dwc:maximumDepthInMeters,inhs:live,dwc:typeStatus,dwc:verbatimLatitude,dwc:occurrenceStatus,fcc:subfamily,dwc:locationID,dwc:basisOfRecord,dwc:taxonRemarks,dc:rights,dwc:latestEpochOrHighestSeries,dwc:dynamicProperties,inhs:relic,dwc:municipality,dwc:previousIdentifications,dwc:latestAgeOrHighestStage,dwc:lowestBiostratigraphicZone,dwc:vernacularName,dwc:fieldNotes,dwc:institutionCode,dwc:samplingEffort,dwc:class,inhs:formII_males,dwc:member,collection_name,dwc:minimumDepthInMeters,dwc:verbatimLocality,ingest,idigbio:associateNotes,dwc:phylum,dcterms:rights,symbiotaverbatimScientificName,dwc:relatedResourceID,dwc:minimumElevationInMeters,dwc:associatedTaxa,data_rights,dwc:samplingProtocol,dwc:originalNameUsage,dwc:startDayOfYear,dwc:verbatimCoordinates,idigbio:substrate,idigbio:etag,idigbio:uuid,dwc:georeferencedDate,inhs:formII_females,dwc:habitat,dwc:scientificNameAuthorship,dwc:occurrenceID,dwc:associatedMedia,dwc:dataGeneralizations,inhs:location_RiverMile,dwc:namePublishedInID,symbiota:recordEnteredBy,inhs:location_Stream,idigbio:associateDeterminedBy,dwc:earliestPeriodOrLowestSystem,dwc:subgenus,dwc:decimalLatitude,idigbio:hostFamily,dwc:georeferenceRemarks,dwc:occurrenceRemarks,row number,dwc:preparations,dwc:identificationVerificationStatus,idigbio:subfamily,idigbio:preparationCount,fcc:pickedBy,dwc:eventRemarks,dwc:VerbatimEventDate,dwc:associatedReferences,dwc:higherGeographyID,link,idigbio:endangeredStatus,dwc:locationAccordingTo,dwc:georeferenceSources,dwc:associatedSequences,dwc:formation,dwc:higherClassification,dwc:catalogNumber,dwc:verbatimSRS,dwc:higherGeography,dwc:individualCount,dwc:decimalLongitude,dwc:datasetName,dwc:month,dwc:georeferencedBy,dwc:eventTime,dwc:identificationQualifier,idigbio:associateRelationship,dwc:behavior,dwc:specificEpithet,dwc:countryCode,idigbio:associateIdentifier,dwc:kingdom,idigbio:recordID,dwc:fieldNumber,dwc:coordinatePrecision,inhs:juv_males,inhs:juv_undetermined,dcterms:language,dwc:stateProvince,dwc:eventDate,inhs:total_females,dwc:collectionID,idigbio:recordId,dwc:collectionCode,dwc:nameAccordingTo,idigbio:barcodeValue,dwc:verbatimLongitude,dwc:georeferenceVerificationStatus,dwc:associatedOccurrences,inhs:formI_males,dwc:recordNumber,dwc:genus,dwc:continent,dwc:sex,dwc:identifiedBy,idigbio:version,dwc:disposition,collection_description,update,dwc:preparation,dwc:latestEraOrHighestErathem,idigbio:associatedRelationship,idigbio:dateModified,dwc:accessRights,dwc:institutionID,dwc:locationRemarks,dwc:reproductiveCondition,dwc:eventID,idigbio:subgenus,dwc:endDayOfYear,dwc:scientificName,dwc:nomenclaturalStatus,dwc:otherCatalogNumbers,dwc:verbatimEventDate,dcterms:reference,dwc:earliestEraOrLowestErathem,idigbio:preservative,dwc:georeferenceProtocol,dcterms:modified,fcc:superfamily,dwc:footprintWKT,dwc:datasetID,dwc:year
793abe19-e8d3-4be4-a5c2-d8dc44862fa7,,,Norfolk,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,G. G. Kennedy;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=615072,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Canton,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,71e95c029545c6a6f63f28a564196d2c7a94029b,793abe19-e8d3-4be4-a5c2-d8dc44862fa7,,,,(L.) Ker Gawl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/c42b52b5-be96-4629-a6bf-90f8f6645c70,,,,,chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,00569797,,,,,,,,,,,,ophioglossoides,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:2afacb07-dd38-42b6-a858-e4b52179c96e,AMES,,,,,,,,Pogonia,,,,,,,,,,,2015-05-28T06:01:56.640Z,,,,,,,,Pogonia ophioglossoides,,,,,,,,2015-05-12 09:40:08,,,,1910
8dc31b49-ba99-4cff-afa4-1011992c95ff,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,0,,,,,,,M. P. Russell;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=614973,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,field values redacted: eventDate,,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,4949c1542019e46a6df4bd659b11dc95c5f9938a,8dc31b49-ba99-4cff-afa4-1011992c95ff,,,,(L.) Ker Gawl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/967e945f-ce2a-4a3e-be1c-48d7527f540f,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00569708,,,,,,0,,,,,,ophioglossoides,,,Chlorobionta,,,,,,,New Hampshire,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:4979e01a-39ae-4b01-a111-87f1cb948e53,AMES,,,,,,,,Pogonia,,,,,,,,,,,2015-05-28T06:02:03.874Z,,,,,,,,Pogonia ophioglossoides,,,,,,,,2015-05-12 09:40:08,,,,0
7256766d-d5c5-4129-b5ff-ef6df64e0b1f,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,A. A. Eaton;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=789815,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate, locality",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,08e14d0e8d0d2573c420f3b61ee0ba273a040516,7256766d-d5c5-4129-b5ff-ef6df64e0b1f,,,,(Nutt.) Lindl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/424d66e3-5419-4c10-9c6d-048e7c267ec9,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00728870,,,,,,,,,,,,huronensis,,,Chlorobionta,,,,,,,Maine,,,urn:lsid:biocol.org:col:15408,urn:uuid:abf65ac2-be01-4ab4-a792-a7e54e2f41c9,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:01:56.658Z,,,,,,,,Platanthera huronensis,,,,,,,,2015-05-12 09:40:08,,,,1904
ee5f728f-8e7e-4789-96a9-70ff3c9e4353,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,E.; . C. E. Faxon,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=592136,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Hyde Park,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,55ada7bbd4bbd9ad0f7c8f2a4dc582637d4add4e,ee5f728f-8e7e-4789-96a9-70ff3c9e4353,,,,(Raf.) Raf.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/7c3f52ec-6094-489f-940f-8a96fe24343e,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00354357,,,,,,,,,,,,maculata,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:10ecc7a8-be15-4645-9ccd-7027024f5e5f,AMES,,,,,,,,Corallorhiza,,,,,,,,,,,2015-05-28T06:01:56.676Z,,,,,,,,Corallorhiza maculata,,,,,,,,2015-05-12 09:40:08,,,,1890
8b79c706-04f5-4e24-8685-742321189808,,,Franklin,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,E. F. Williams;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=615159,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Ashfield,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,5eaf7120d86bba6f1a744f6efab8a49b34a6189b,8b79c706-04f5-4e24-8685-742321189808,,,,(L.) Ker Gawl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/32497e46-b6b2-448c-bcff-f6745460b41f,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00569912,,,,,,,,,,,,ophioglossoides,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:5432e8d5-3cb8-4a0e-bcfb-7ddb949e1e8c,AMES,,,,,,,,Pogonia,,,,,,,,,,,2015-05-28T06:02:16.620Z,,,,,,,,Pogonia ophioglossoides,,,,,,,,2015-05-12 09:40:08,,,,1907
8add7403-323f-4fa5-a4bc-3874c412027d,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,S. N. F. Sanford;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=592354,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Fall River,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,f65f31bea0cef94f5612abefe9f974ef9f413652,8add7403-323f-4fa5-a4bc-3874c412027d,,,,(Bigelow) Lindl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/94dc60f7-feb7-403f-9eb6-aa6358517a78,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00462479,,,,,,,,,,,,grandiflora,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:54c15777-6ec4-4672-9c2e-a97ac9c76dcd,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:02:03.775Z,,,,,,,,Platanthera grandiflora,,,,,,,,2015-05-12 09:40:08,,,,1902
c520adfe-528f-4b50-ac03-cf0bfac65de8,,,Norfolk,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,E. F. Williams;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=615092,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Sharon,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,44f0444dc2fb95c2faaec8816595520dda3986fb,c520adfe-528f-4b50-ac03-cf0bfac65de8,,,,(L.) Ker Gawl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/aef1f045-c8b5-4c22-a637-b4bfd22598f3,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00569824,,,,,,,,,,,,ophioglossoides,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:2faf6450-9897-4337-806f-09857f3c6252,AMES,,,,,,,,Pogonia,,,,,,,,,,,2015-05-28T06:02:16.713Z,,,,,,,,Pogonia ophioglossoides,,,,,,,,2015-05-12 09:40:08,,,,1896
3452f36a-06a7-48e1-ba71-9d63b9d6c8ab,,,Aroostook,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,Powers;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=789775,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Fort Kent,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,fc40dc64dfaae693262010f1281dfb1e074b475c,3452f36a-06a7-48e1-ba71-9d63b9d6c8ab,,,,(Nutt.) Lindl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/542f944b-f0fa-428a-8683-c0ea7201ec77,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00728830,,,,,,,,,,,,huronensis,,,Chlorobionta,,,,,,,Maine,,,urn:lsid:biocol.org:col:15408,urn:uuid:ade2eb26-facd-4024-82a7-19c9ee1ca5a0,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:01:49.921Z,,,,,,,,Platanthera huronensis,,,,,,,,2015-05-12 09:40:08,,,,1904
52c0eb84-3db1-4ca5-97a1-c0a18bfd359f,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,0,,,,,,,R. M. Grey;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=615109,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, verbatimEventDate, locality",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,cbbd3f35c40c2dbad8d966bf7c264c69ead5dbed,52c0eb84-3db1-4ca5-97a1-c0a18bfd359f,,,,(L.) Ker Gawl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/daf8c0e9-8c37-4813-b86a-960d9ec1ba43,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00569845,,,,,,0,,,,,,ophioglossoides,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:39b25a75-1cfb-45ed-b883-466afcdf6281,AMES,,,,,,,,Pogonia,,,,,,,,,,,2015-05-28T06:01:36.965Z,,,,,,,,Pogonia ophioglossoides,,,,,,,,2015-05-12 09:40:08,,,,0
6e79b11c-505b-4cf6-b673-2b45d2a14ba1,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,A. A. Eaton;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=591850,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate, recordNumber",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,St. Francis,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,0627890c3c4c7ba07e46c9045342bc0a8b6042af,6e79b11c-505b-4cf6-b673-2b45d2a14ba1,,,,(L.) Lindl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/9228a0d2-722e-481f-bc64-ea0332a2f076,,,,,chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,00462875,,,,,,,,,,,,psycodes,,,Chlorobionta,,,,,,,Maine,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:6fa8d279-e270-447c-9534-b54983c59a12,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:02:16.762Z,,,,,,,,Platanthera psycodes,,,,,,,,2015-05-12 09:40:08,,,,1904
10981a5f-8305-444d-886b-e578c6eb5e6f,,,Berkshire,,,makasin,,,,,,,,,,,var.,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,R. G. Leavitt;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=789239,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Williamstown,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,fca68b0c08c0908515e26d3078a4d43d6dc14e1e,10981a5f-8305-444d-886b-e578c6eb5e6f,,,,(Farw.) Sheviak,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/1e062035-a067-4059-8049-5892be65325c,,,,,rebecca,,,,,,,,,,,,,,,,,,,,,,,,,,00728304,,,,,,,,,,,,parviflorum,,,Chlorobionta,,,,,,,Massachusetts,,,urn:lsid:biocol.org:col:15408,urn:uuid:9ba07cc3-5817-4a70-852e-51da7194f9c7,AMES,,,,,,,,Cypripedium,,,,,,,,,,,2015-05-28T06:01:43.410Z,,,,,,,,Cypripedium parviflorum var. makasin,,,,,,,,2015-05-12 09:40:08,,,,1905
c99a01ac-e5b2-4144-aa97-2f789512b527,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,0,,,,,,,Mr. Pratt;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=591754,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,field values redacted: eventDate,,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Worcester,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,dc094b8e95e82e14dbe902d8933f911719690b97,c99a01ac-e5b2-4144-aa97-2f789512b527,,,,L.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/4e091af8-faef-483e-a6b1-4ebd96fe844b,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00463640,,,,,,0,,,,,,bulbosa,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:0889ea03-0937-41dc-8e7b-dec6b1b95f46,AMES,,,,,,,,Arethusa,,,,,,,,,,,2015-05-28T06:02:16.663Z,,,,,,,,Arethusa bulbosa,,,,,,,,2015-05-12 09:40:08,,,,0
0adad8fe-dff3-45b5-aa16-47e27724861f,,,Aroostook,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,A. A. Eaton;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=789780,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Fort Kent,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,4b6f825a1d7b9dd7e52090c60e5ece80bd2e4caa,0adad8fe-dff3-45b5-aa16-47e27724861f,,,,(Nutt.) Lindl.,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/084cac23-0675-40d7-a06b-d87bf2626e1c,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00728835,,,,,,,,,,,,huronensis,,,Chlorobionta,,,,,,,Maine,,,urn:lsid:biocol.org:col:15408,urn:uuid:227c7de2-26a7-4f4e-811e-4f69f60c5412,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:02:10.247Z,,,,,,,,Platanthera huronensis,,,,,,,,2015-05-12 09:40:08,,,,1904
ebd62cc1-35ee-4c8a-b733-466107166fbd,,,Berkshire,,,makasin,,,,,,,,,,,var.,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,R. G. Leavitt;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=789238,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Williamstown,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,4b174fee73531af1032205b7dfd09b6f2c3c40ee,ebd62cc1-35ee-4c8a-b733-466107166fbd,,,,(Farw.) Sheviak,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3c2ab0f0-1401-42fe-9c5e-52f00eccd285,,,,,rebecca,,,,,,,,,,,,,,,,,,,,,,,,,,00728303,,,,,,,,,,,,parviflorum,,,Chlorobionta,,,,,,,Massachusetts,,,urn:lsid:biocol.org:col:15408,urn:uuid:fd27f8e1-b040-4631-8ded-99717dfdc6c3,AMES,,,,,,,,Cypripedium,,,,,,,,,,,2015-05-28T06:02:22.913Z,,,,,,,,Cypripedium parviflorum var. makasin,,,,,,,,2015-05-12 09:40:08,,,,1905
aa952476-6f1a-4a8e-81e2-82338596c2a1,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,A. A. Eaton;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=592616,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,North Easton,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,89b8c4c059fa6986a2695feb9e8e8787ba24fd00,aa952476-6f1a-4a8e-81e2-82338596c2a1,,,,(Michx.) G. Don,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/3cf22a01-3a81-4875-b641-8e5672b6eab8,,,,,chris,,,,,,,,,,,,,,,,,,,,,,,,,,00462745,,,,,,,,,,,,lacera,,,Chlorobionta,,,,,,,Massachusetts,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:17990b17-8dc3-4090-8e40-420ea7f77790,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:01:56.531Z,,,,,,,,Platanthera lacera,,,,,,,,2015-05-12 09:40:08,,,,1903
37ec3dc8-1fb6-4cc9-83a8-b7634c8de3a0,,,Bennington,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,S. H. Burnham;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=789322,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Pownal,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,b5a1513c37e84706b4b5fbd17f3bac188f7946e1,37ec3dc8-1fb6-4cc9-83a8-b7634c8de3a0,,,,Walter,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/f8f2d833-84e6-4a16-a6b0-4627a45074a2,,,,,ella,,,,,,,,,,,,,,,,,,,,,,,,,,00728387,,,,,,,,,,,,reginae,,,Chlorobionta,,,,,,,Vermont,,,urn:lsid:biocol.org:col:15408,urn:uuid:17c7f177-21f6-439e-82cb-764f5bfe4749,AMES,,,,,,,,Cypripedium,,,,,,,,,,,2015-05-28T06:02:03.863Z,,,,,,,,Cypripedium reginae,,,,,,,,2015-05-12 09:40:08,,,,1907
13344106-f54a-495a-9d8f-feae73973264,,,,,,,,,,,,,,,,,,,United States of America,,,,,,,,Orchidaceae,,,,,,,,,,,,,,,,,,,,,,,,,F. T. Hubbard;,Asparagales,http://portal.neherbaria.org/portal/collections/individual/index.php?occid=592445,,http://kiki.huh.harvard.edu/databases/addenda.html#policy,,,,"field values redacted: eventDate, month, day, verbatimEventDate",,,© 2012 - 2014 President and Fellows of Harvard College,,,,,,,,,,,PreservedSpecimen,,http://creativecommons.org/licenses/by-nc-sa/3.0/,,,,Kittery,,,,,,Harvard University,,Equisetopsida,,,,,,,,Charophyta,,,,,,,,,,,,481c123ae472e27d78425390ec4009eff1463452,13344106-f54a-495a-9d8f-feae73973264,,,,(Michx.) G. Don,http://purl.oclc.org/net/edu.harvard.huh/guid/uuid/5ebbac95-5455-460b-a400-60c862317ea9,,,,,Lian,,,,,,,,,,,,,,,,,,,,,,,,,,00462563,,,,,,,,,,,,lacera,,,Chlorobionta,,,,,,,Maine,,,8a6857c7-a3bc-4ffd-b568-5ad175829f44,urn:uuid:7cb602aa-10ef-46ca-95bf-8b49c7ac174d,AMES,,,,,,,,Platanthera,,,,,,,,,,,2015-05-28T06:01:56.637Z,,,,,,,,Platanthera lacera,,,,,,,,2015-05-12 09:40:08,,,,1896
