"","barcodevalue","basisofrecord","bed","catalognumber","class","collectioncode","collectionid","collectionname","collector","commonname","continent","country","countrycode","county","datecollected","datemodified","dqs","earliestageorloweststage","earliestepochorlowestseries","earliesteraorlowesterathem","earliestperiodorlowestsystem","etag","eventdate","family","fieldnumber","formation","gbif_cannonicalname","gbif_genus","gbif_specificepithet","gbif_taxonid","genus","latitude","longitude","group","hasImage","highertaxon","individualcount","infraspecificepithet","institutioncode","institutionid","institutionname","kingdom","latestageorhigheststage","latestepochorhighestseries","latesteraorhighesterathem","latestperiodorhighestsystem","lithostratigraphicterms","locality","lowestbiostratigraphiczone","maxdepth","maxelevation","member","mindepth","minelevation","municipality","occurrenceid","order","phylum","recordnumber","recordset","name","specificepithet","stateprovince","typestatus","uuid","verbatimeventdate","verbatimlocality","version","waterbody","prov","inst_cat"
"152",NA,"preservedspecimen",NA,"24324","aves","bird specimens","urn:lsid:biocol.org:col:34950",NA,"collector(s): anonymous; preparator(s): anonymous",NA,"north america","united states","usa","jefferson county",8888-03-21 00:00:00,"2015-01-07T17:33:45.060000+00:00","0.4",NA,NA,NA,NA,"971d71552fbb5e05b9dfcc04498feb51b6e21b25","8888-03-21","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","animalia chordata aves ciconiiformes ardeidae","1",NA,"msb","urn:lsid:biocol.org:col:34495",NA,"animalia",NA,NA,NA,NA,NA,"mcfaddin national wildlife refuge",NA,NA,NA,NA,NA,NA,NA,"urn:occurrence:arctos:msb:bird:24324:1296750","pelecaniformes","chordata","rwd26352","011880b9-7697-4626-946f-258a68f754cb","butorides virescens","virescens","texas",NA,"2b5cb601-6731-48f7-be75-28e53739e4ec","spring-summer 2000-2003","mcfaddin national wildlife refuge",NA,NA,"idigbio","msb_24324"
"153",NA,"preserved specimen",NA,"13840.0","aves","birds",NA,NA,"j. b. morehead","green heron","north america","united states","usa","mcclain",1938-09-08 00:00:00,"2015-04-18T05:37:29.536000+00:00","0.366666666666667",NA,NA,NA,NA,"9d24b45f7151ff82343a286666540a4f60d5ba94","1938-09-08","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","35.06991","-97.45101",NA,"FALSE",NA,NA,NA,"omnh",NA,NA,"animalia",NA,NA,NA,NA,NA,"10 miles south of norman",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:omnh:birds:13840","pelecaniformes","chordata",NA,"3fedbb40-3988-4665-bf86-6b1c89c57215","butorides virescens","virescens","oklahoma",NA,"2b7d6dfa-a1ed-45b9-8b8a-91b57b77382d","8 september 1938",NA,NA,NA,"idigbio","omnh_13840.0"
"154",NA,"preservedspecimen",NA,"20079","aves","bird",NA,NA,"dickerman",NA,"north america","mexico","mex",NA,1962-03-17 00:00:00,"2015-03-10T10:11:47.329000+00:00","0.383333333333333",NA,NA,NA,NA,"8c76c7adec17d8cb7fb9c65bbf66a2884e2c5b24","1962-03-17","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"lago coatetelco",NA,NA,NA,NA,NA,NA,NA,"f324811e-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","morelos",NA,"2bafdf53-a6ab-4929-bdac-2d454523cad7",NA,"undefined | mexico | morelos | lago coatetelco",NA,NA,"idigbio","mmnh_20079"
"155",NA,"preservedspecimen",NA,"2973","aves","ncsm-birds",NA,NA,NA,NA,"north america","united states","usa","new hanover",1955-06-17 00:00:00,"2015-03-11T01:54:17.573000+00:00","0.283333333333333",NA,NA,NA,NA,"33c37b55be99497fb908b1a2ff8a8e8b79d97aaa",NA,NA,NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE",NA,NA,NA,"ncsm","http://grbio.org/cool/aasf-rm4s",NA,"animalia",NA,NA,NA,NA,NA,"rich's inlet",NA,NA,NA,NA,NA,NA,NA,"e99deda7-dc00-4238-b9df-9c5cf89c8e2a",NA,"chordata",NA,"4438ad00-6ba8-4900-8793-3b5c182150b4","butorides virescens","virescens","north carolina",NA,"2bc19b2c-7d38-455d-8548-f673ae22cc1a",NA,NA,NA,NA,"idigbio","ncsm_2973"
"156",NA,"preservedspecimen",NA,"20050","aves","bird",NA,NA,"dickerman",NA,"north america","mexico","mex",NA,1961-09-24 00:00:00,"2015-03-10T10:01:48.482000+00:00","0.383333333333333",NA,NA,NA,NA,"65bea1a8d4386cf238f45185da66149f81b625b7","1961-09-24","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"ca. 1mi e, 1-2mi s of tlacotalpan",NA,NA,NA,NA,NA,NA,NA,"f3193b56-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","veracruz",NA,"2c0e9ea3-6c95-49ed-92e6-ade1a28e560e",NA,"undefined | mexico | veracruz | ca. 1mi e, 1-2mi s of tlacotalpan",NA,NA,"idigbio","mmnh_20050"
"157",NA,"preservedspecimen",NA,"5737","aves","ncsm-birds",NA,NA,NA,NA,"north america","united states","usa","bertie",1893-05-09 00:00:00,"2015-03-11T01:42:08.518000+00:00","0.266666666666667",NA,NA,NA,NA,"fef3475d7a3db97902fa6e6a029e3ce39ac1be37",NA,NA,NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE",NA,NA,NA,"ncsm","http://grbio.org/cool/aasf-rm4s",NA,"animalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab82f9d7-7bf1-4f44-94ee-be2ccded4b27",NA,"chordata",NA,"4438ad00-6ba8-4900-8793-3b5c182150b4","butorides virescens","virescens","north carolina",NA,"2cbb9927-24b3-489c-b45a-981ea273c587",NA,NA,NA,NA,"idigbio","ncsm_5737"
"158",NA,"preservedspecimen",NA,"osum birds e 4319","aves","birds",NA,NA,"carroll, j. j. (james j.)",NA,"north america","united states","usa","refugio",NA,"2015-02-21T11:00:48.624000+00:00","0.283333333333333",NA,NA,NA,NA,"f1dd7a32a050eba169ab1ae0fb78212b0b66fb12",NA,"ardeidae",NA,NA,NA,NA,NA,NA,"butorides","31.2504","-99.2506",NA,"FALSE",NA,"2",NA,"ohio state university - bird division, columbus, oh (osum)",NA,NA,"animalia",NA,NA,NA,NA,NA,"refugio, texas, usa",NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biosci.ohio-state.edu:osuc_occurrences:osum__birds__e__4319","pelecaniformes","chordata",NA,"3b9ecf1e-3c04-4d8b-84cd-9ae48e70e13a","butorides virescens","virescens","texas",NA,"2cdc002e-1c89-4536-bd5e-6f517afa4b2f",NA,NA,NA,NA,"idigbio","ohio state university - bird division, columbus, oh (osum)_osum birds e 4319"
"159",NA,"preservedspecimen",NA,"205484","aves","eggs",NA,NA,"r.m. mitchell","green heron","north america","united states","usa","orange",1876-04-10 00:00:00,"2015-03-10T01:23:24.208000+00:00","0.416666666666667",NA,NA,NA,NA,"b06b9117b3195a32b8c921a1bd2c092255e587c6","1876-04-10","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","ardeidae",NA,NA,"wfvz","urn:lsid:biocol.org:col:34967",NA,"animalia",NA,NA,NA,NA,NA,"blue lake",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:wfvz:eggs:205484","pelecaniformes","chordata",NA,"5ace330b-5888-4a46-a5ac-e428535ed4f3","butorides virescens","virescens","florida",NA,"2ce342cb-9ce2-4342-b22c-1348009bbcb6",NA,"usa | florida | orange | blue lake",NA,NA,"idigbio","wfvz_205484"
"160",NA,"preservedspecimen",NA,"950","aves","bird specimens",NA,NA,"collector(s): unknown",NA,NA,NA,NA,NA,1880-01-01 21:10:00,"2015-03-30T19:16:50.620000+00:00","0.333333333333333",NA,NA,NA,NA,"52c57de340727cef3e648a38360443b453a84959","1880-01-01/2010-03-01","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","animalia; chordata; aves; ciconiiformes; ardeidae;","1",NA,"dmns","urn:lsid:biocol.org:col:35013",NA,"animalia",NA,NA,NA,NA,NA,"no specific locality recorded",NA,NA,NA,NA,NA,NA,NA,"urn:occurrence:arctos:dmns:bird:950:452774","pelecaniformes","chordata",NA,"bcbae485-1286-4452-bbc9-bcb38c6c3573","butorides virescens","virescens",NA,NA,"2d150098-979d-431c-8d87-870d99cee531","before 1-mar-2010","no verbatim locality recorded",NA,NA,"idigbio","dmns_950"
"161",NA,"preservedspecimen",NA,"13096","aves","birds","urn:lsid:biocol.org:col:34958",NA,"gordon,j.; brh",NA,"north america","united states","usa","galveston",1991-05-09 00:00:00,"2015-02-21T16:40:18.621000+00:00","0.433333333333333",NA,NA,NA,NA,"322e3f6f1d3caa6d41d90438a75b40fa5a0ba5d7","1991-05-09","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","ciconiiformes | ardeidae |  | butorides",NA,NA,"tcwc","urn:lsid:biocol.org:col:34844",NA,"animalia",NA,NA,NA,NA,NA,"gilchrist",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:tcwc:birds:13096","pelecaniformes","chordata","0001","79dfdec6-3e24-489c-a7ce-85dcc52bc3f9","butorides virescens","virescens","texas",NA,"2d2f784c-c30f-47ac-8482-ee90724d02ba",NA,"usa | texas | galveston | gilchrist",NA,NA,"idigbio","tcwc_13096"
"162",NA,"preservedspecimen",NA,"205505","aves","eggs",NA,NA,"gerald b. thomas","green heron","north america","belize","blz","manatee",1906-04-21 00:00:00,"2015-03-10T03:09:19.314000+00:00","0.4",NA,NA,NA,NA,"0285527aa0a7a4081bd2ff71b9c2fdc9d5c43edc","1906-04-21","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","ardeidae",NA,NA,"wfvz","urn:lsid:biocol.org:col:34967",NA,"animalia",NA,NA,NA,NA,NA,"manatee river, sally pan.",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:wfvz:eggs:205505","pelecaniformes","chordata",NA,"5ace330b-5888-4a46-a5ac-e428535ed4f3","butorides virescens","virescens",NA,NA,"2d34cdac-e11b-49a8-b2b9-f77504663ee5",NA,"belize | manatee | manatee river, sally pan.",NA,NA,"idigbio","wfvz_205505"
"163",NA,"preservedspecimen",NA,"30382","aves","bird",NA,NA,"oehlenschlager",NA,"north america","united states","usa","wadena",1968-05-26 00:00:00,"2015-03-10T09:49:10.689000+00:00","0.4",NA,NA,NA,NA,"ca02a344a692eec0ec377fda5f4b6660ae54da34","1968-05-26","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"t138n, r33w, s.25-se 1/4",NA,NA,NA,NA,NA,NA,NA,"f57aefac-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","minnesota",NA,"2d50d796-9636-4966-bdb4-3e1a28ac9469",NA,"undefined | usa | minnesota | wadena | t138n, r33w, s.25-se 1/4",NA,NA,"idigbio","mmnh_30382"
"164",NA,"preservedspecimen",NA,"1871","aves","wildlifeeggsnest",NA,NA,"george atwell","green heron","north america","united states","usa","mendocino",1929-05-08 00:00:00,"2015-04-09T17:57:53.289000+00:00","0.416666666666667",NA,NA,NA,NA,"199c87fc100f298ff3ce5d74e61d95bdd6b7c22f","1929-05-08","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","aves | pelecaniformes | ardeidae | butorides",NA,NA,"hsu","http://grbio.org/cool/jaci-3nzp",NA,"animalia",NA,NA,NA,NA,NA,"arnold",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:hsu:wildlifeeggsnest:1871","pelecaniformes","chordata",NA,"a3173073-2467-4365-9d32-17122929e27e","butorides virescens","virescens","california",NA,"2d59b7ae-529e-446b-92c6-c38ccef4715f",NA,"usa | california | mendocino",NA,NA,"idigbio","hsu_1871"
"165",NA,"preserved specimen",NA,"10478.0","aves","birds",NA,NA,"p. avery","green heron","north america","united states","usa","washington",1969-04-16 00:00:00,"2014-06-25T20:21:37.122000+00:00","0.4",NA,NA,NA,NA,"c593502963b8e34eb5b01ce08766c70fb77180e0","1969-04-16","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","36.71535","-95.92671",NA,"FALSE",NA,NA,NA,"omnh",NA,NA,"animalia",NA,NA,NA,NA,NA,"2 miles southeast of bartlesville",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:omnh:birds:10478","pelecaniformes","chordata",NA,"3fedbb40-3988-4665-bf86-6b1c89c57215","butorides virescens","virescens","oklahoma",NA,"2db589c4-c441-44c6-87f9-b004c1a20257","16 april 1969",NA,NA,NA,"idigbio","omnh_10478.0"
"166",NA,"preservedspecimen",NA,"15963","aves","birds","urn:lsid:biocol.org:col:34946",NA,NA,NA,NA,NA,NA,NA,NA,"2015-02-21T02:45:49.558000+00:00","0.283333333333333",NA,NA,NA,NA,"f46ddf7b5f54774960afb105a13df19470e17d87",NA,"ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","ciconiiformes | ardeidae | butorides |",NA,NA,"lacm","urn:lsid:biocol.org:col:34802",NA,"animalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:lacm:birds:15963","pelecaniformes","chordata",NA,"2d853a6d-50ec-4931-8e91-48fc2491fdee","butorides virescens","virescens",NA,NA,"2db6b860-0661-43a1-8250-330a2eb1f1d6","00 xxx 0000",NA,NA,NA,"idigbio","lacm_15963"
"167",NA,"preservedspecimen",NA,"136","aves","bird eggs/nests","73",NA,"collector(s): roswell s. wheeler",NA,"north america","united states","usa","sacramento county",1896-06-07 00:00:00,"2014-12-04T09:57:41.902000+00:00","0.416666666666667",NA,NA,NA,NA,"b2d4b9b1a4410aca0d0567b86a205770218a5fd7","1896-06-07","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","animalia; chordata; aves; ciconiiformes; ardeidae;","1",NA,"dmns",NA,NA,"animalia",NA,NA,NA,NA,NA,"isleton",NA,NA,NA,NA,NA,NA,NA,"urn:occurrence:arctos:dmns:egg:136:2056005","pelecaniformes","chordata","w","a8add96d-651c-488e-8ca3-ed3f85c7a117","butorides virescens","virescens","california",NA,"2dd47ddf-56b2-4d09-96e5-967e76d1f006","6/7/1896","isleton",NA,NA,"idigbio","dmns_136"
"168",NA,"preservedspecimen",NA,"20067","aves","bird",NA,NA,"juarez l",NA,"north america","mexico","mex",NA,1964-07-13 00:00:00,"2015-03-10T10:15:53.001000+00:00","0.383333333333333",NA,NA,NA,NA,"0fa3b99d31a6b31718830ad384ce662c8e3f08b5","1964-07-13","ardeidae",NA,NA,NA,NA,NA,NA,"butorides",NA,NA,NA,"FALSE","|  |  | ciconiiformes | ardeidae | butorides",NA,NA,"mmnh","http://grbio.org/cool/2060-6rgs",NA,"animalia",NA,NA,NA,NA,NA,"san blas",NA,NA,NA,NA,NA,NA,NA,"f3244a50-7e08-11e3-81f0-12313d0829ba","pelecaniformes","chordata",NA,"c778d536-e9d4-422e-8e34-1d74a01f4c48","butorides virescens","virescens","nayarit",NA,"2deeb471-2705-4359-8318-7e0f47c4936c",NA,"undefined | mexico | nayarit | san blas",NA,NA,"idigbio","mmnh_20067"
"169",NA,"preservedspecimen",NA,"70272","aves","orn",NA,NA,"k. riley",NA,"north america","united states","usa","sonoma co.",1979-07-05 00:00:00,"2014-06-25T21:43:55.579000+00:00","0.35",NA,NA,NA,NA,"1616157e9f3908a32586898efb6694b82734ef30",NA,"ardeidae",NA,NA,NA,NA,NA,NA,"butorides","38.43761","-122.7228",NA,"FALSE","animalia; chordata; aves; ciconiiformes; ardeidae",NA,NA,"cas",NA,NA,"animalia",NA,NA,NA,NA,NA,"santa rosa",NA,NA,NA,NA,NA,NA,NA,"urn:catalog:cas:orn:70272","pelecaniformes","chordata",NA,"b8cbed64-5126-46bd-97aa-43627743aba7","butorides virescens","virescens","california",NA,"2e5d685a-e6aa-430c-a8d0-09a24033726f","5 july 1979",NA,NA,NA,"idigbio","cas_70272"
"170",NA,"preservedspecimen",NA,"79206","aves","bird","http://grbio.org/cool/ywsm-eq6q",NA,"tri-state bird rescue",NA,"north america","united states","usa","sussex",1991-08-02 00:00:00,"2015-03-10T08:08:39.030000+00:00","0.466666666666667",NA,NA,NA,NA,"5226910a79657979c6afe18ba7f5e11c57a7d264","1991-08-02","ardeidae",NA,NA,NA,NA,NA,NA,"butorides","38.8070583","-75.3935546",NA,"FALSE","ciconiiformes | ardeidae | butorides",NA,NA,"dmnh","http://biocol.org/urn:lsid:biocol.org:col:34940",NA,"animalia",NA,NA,NA,NA,NA,"ellendale, east of",NA,NA,NA,NA,NA,NA,NA,"a7ca0539-c591-11e3-acd2-03413f76937f","pelecaniformes","chordata","tsbr 91-1243","605bb19b-7564-4e6d-a5df-8ec841d68ba0","butorides virescens","virescens","delaware",NA,"2e904160-ffda-43e4-811c-14c9fd8cd956","02aug1991","north america | usa | delaware | sussex | ellendale, east of",NA,NA,"idigbio","dmnh_79206"
