,id_x,id_y,score
235,ae24469b-1855-4e51-8381-1c0ab2234775,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
236,e7827855-2e4e-4a9d-9cd4-3123422b4ecb,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
237,eba0ce53-cdd2-4ef6-b2be-1799fd538eb0,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
238,127cbe66-1752-44f1-b49c-cf9ffb9dac50,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
239,fa8f9c9e-e861-4c75-ac21-cd4ca57e4001,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
240,72eca450-8282-4d08-8d26-100b8a009e49,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
241,a14af3b5-9f55-47bf-a0e4-a2db14deeb98,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
242,cccd0ec1-313a-4d79-9bc5-320cebf53732,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
243,9ff7b075-bbd5-426b-bf12-baacfe65f421,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
244,92401724-42b2-4198-b978-c9cf9630bee2,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
245,c02eb576-046f-4c74-bb6b-fc2aaa859efe,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
246,c76dda6d-ec58-44af-8392-cf985e2cbc1f,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
247,c14f22c3-99b1-4baf-a7c5-f67752b95fcb,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
248,87aa5058-52af-480b-ae5e-e2fdaee2e47c,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
249,b8d5ecab-b61f-4d43-bbe7-3d59efd24617,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
250,9aaae88f-fcdc-44be-9136-a20b586d0072,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
251,edd72306-e28d-4f2c-9922-5d2cd9bb2635,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
252,c2026efa-9f63-4bde-8213-5273e174b7e6,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
253,7c9e2a02-aacf-4f82-bbb3-b2af586e815d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
254,6cad8bd9-c54a-4146-aa37-5a843598b842,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
255,6ceb0c28-ac82-4eae-a456-9b4570c869eb,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
256,63f7049e-7dbb-4196-9ff1-1a59cf966ce1,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
257,6102aec8-66f1-42bf-8c51-3e9ff7e6a6ea,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
258,6b8a11f8-bc1a-4a23-b446-93985656fd21,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
259,e2c000ab-fb7b-4636-98b7-90c8630ef49d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
260,8c46cbd3-5de9-49ec-9055-36e8c8c45f7b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
261,f3e03386-0b32-4826-9c27-5503cc98e73e,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
262,33739865-d252-4a2f-a84d-28e6ded314f1,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
263,94b8382a-5526-413e-aee3-fd98fcc646d1,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
264,49b70414-ca43-48e7-8dfe-964d3bf4199b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
265,10b51387-5c88-4cb6-9bb5-633914bd11c3,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
266,9c736a8e-435f-43c0-9b5d-8d2a54e1261c,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
267,4d8fc9ee-81c8-4f33-81b0-570bdf5e7082,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
268,62fa01e6-1c19-43e5-af66-725a4f59b4e3,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
269,1aff029c-661a-42a8-a035-e1164b08e385,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
270,b2ec2c1d-65ca-4481-b793-9322790ed372,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
271,57c9a3b0-e377-425d-8049-923ae8f046e3,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
272,88239938-8f81-40af-abf3-ff33862e3a4a,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
273,91d9e95b-c0e4-4170-9ba2-953dec7eaefc,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
274,01b6acf1-17a3-4f09-9a18-5122ca6674f9,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
275,f9a3d704-ed1a-4ae8-ba4b-efb0de1e7a24,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
276,d96b21da-5d87-44b5-9fc7-4371a503b53d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
277,5a475c9c-af07-4c41-b609-fafb77d5ad4d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
278,30513646-682b-44f2-91be-dd3ac3d99df6,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
279,87488684-753c-4620-a648-7d2413ea9955,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
280,0bf81073-f5b5-4fb4-9af7-2ff2c9228331,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
281,83444641-6442-4b38-a7c7-a133b75a44ab,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
282,65555805-7127-4a1e-84bc-b38630e97761,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
283,70bc8a6e-688a-4928-b51b-e69530a1d7df,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
284,79b11802-b03a-49bd-a419-f1fcdc2692e4,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
285,62dd8231-a972-48e3-bcf8-5a6ca49b20bd,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
286,0ba353d4-c383-4b56-9f20-dca8a555f9b5,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
287,cc32a09f-0352-4fff-8174-ffa43f84e290,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
288,e7a677fc-d8b4-42e7-a2ac-794fb47a5520,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
289,2dc84b43-f1fe-4567-a963-1859d909190a,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
290,1c8218ad-f061-4a05-990d-0d78d93a0a96,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
291,a6a9ef06-0c6f-47ba-8a78-8a9361991371,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
292,7f648701-4b5b-4380-a4f9-f8c523504709,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
293,f9673aa1-ecc8-4b83-8172-4ac6a9ca0760,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
294,90986149-2843-4777-94b3-c2d54f1f0136,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
295,e6e64db8-3eca-4695-b245-f69b7a29105f,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
296,3b804159-f360-46bf-8c4f-503cf1f34afe,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
297,7a3a02f5-db68-4eee-b0c6-59f584c5bab6,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
298,124a79d1-82df-4050-8ec6-9abefd45e9b3,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
299,c328c42e-a46e-4ed1-b65b-2a31ce9fef30,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
300,fac8360c-40e0-49d4-a570-2630d7e5992f,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
301,6c86b360-530d-405c-b972-7a25035f8d11,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
302,02fcdcca-ca7d-40e5-90dd-85de244dc59b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
303,206ce115-4387-4c01-8779-e6d58159158b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
304,5259a25f-52dc-4a54-aa99-740f52581383,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
305,e78551da-6c82-446b-98d8-4d574cad77f5,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
306,2d9827d7-e63b-445c-83bc-1cb8acd020ff,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
307,abf89bb6-7769-4f3e-8298-78aecd06cd35,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
308,1eed0128-3e04-4ad9-9ae8-b0ca2bda1f7c,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
309,4f304125-3977-4e57-b33f-639faa0afd5c,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
310,a807a49f-991b-4fc2-9f60-73a4f5ca14cd,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
311,da3eae02-d137-4be3-8fde-e5f4c2eea2a1,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
312,ee35ccad-a1c6-414a-94d7-fe26e2be060b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
313,8d56261d-6dca-4de8-bbb7-8a193057df6e,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
314,b2e5e044-c584-497a-b01e-464ceebb2ad3,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
315,726eb735-ff41-4f49-8738-4031ea46e0c2,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
316,ab416118-012c-4619-9491-e939beb17915,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
317,aff4b695-3325-42b7-ab4e-a424a4d6485a,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
318,44ba0a2f-03ff-4149-a79c-0d58753a213e,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
319,3ddd1835-4d25-455c-9b9d-7c8188acd383,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
320,242f30f6-c989-4451-b733-8f27bef0aa6b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
321,8567d14d-8775-4ff9-8017-7a9650169907,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
322,64e7b9bb-df03-44c7-a02e-8a5a15582357,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
323,0f3ed5ff-e560-4efd-bb3f-ed176057210b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
324,bf73ddcd-91b6-4edf-a4fb-895e7672916e,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
325,cadceffa-6eb7-4c47-8a5d-57c2173c0e86,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
326,0c6c9866-e50e-4eae-9b8d-460a02b7a26b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
327,889c41ec-b97c-4ed9-adf6-c497b8d2083d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
328,b24d0a00-b931-4148-8874-6b5b063c078e,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
329,c1f0a9b9-73b9-4c87-bcc8-4c649e3b1d6b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
330,671684f3-3d9e-464b-83be-8fb4fd49d4ea,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
331,3c420a6e-7a2c-473d-9f8d-c4188bdbedbf,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
332,f1504e67-b345-4c30-a49f-ac9acdb76c59,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
333,9f0127d6-6075-4920-a740-9a64102858c2,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
334,2a040f11-a808-47a1-a318-2a7b9b5b2894,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
335,5b4126a0-950c-4a7f-8f95-6e96bd2d6cce,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
336,ff14956b-547f-4ab3-8cf0-f9e8db7ae538,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
337,b9f21bb7-aa1a-42cf-8f1b-fdbbec0111e8,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
338,ae8a8f59-6690-473b-baab-8cb4af96b8a7,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
339,6f7a2ea9-019e-4881-aa63-81cfa7f1387f,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
340,d920aaca-432d-45cd-a9e3-60641470bb7f,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
341,5743cd4c-941f-44f0-b196-562c334cbe44,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
342,bfab5f2a-e9ec-4b4e-ac3a-8afc42d01d20,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
343,17f55074-b829-48fc-b7cf-61a4742caaa9,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
344,be87e15e-d832-4021-a683-f9bcc019da14,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
345,327b0269-2f33-4b75-9743-6d07028d3c80,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
346,7c8fa5a2-d492-49aa-aeb4-99a6f82ec8fc,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
347,77b94c78-895f-40b2-b8ad-26e01a7c2aa8,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
348,7c7a0217-4dbc-465e-a204-994ddc39fcfe,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
349,b782c0f0-0dcd-46c2-bf30-f1e550d5aa41,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
350,cf81a827-7ff4-47c9-abd0-8eac2b4127af,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
351,83fe445f-bf7f-4b6f-8b6d-690a793fea39,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
352,696bd498-8e89-4a74-8008-087218fb348d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
353,4688f186-8d84-4763-a7d4-8e56e4f3d9cb,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
354,26f6b71e-33ae-4b18-b7b2-b7bc586576f1,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
355,744f6331-4c42-410c-b24d-5775cfba1b5b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
356,1e5d9fec-4a7a-49db-bf18-953fd1d1d236,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
357,3adc837b-98c6-4ebc-9174-29b4500c8156,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
358,a5f33936-70f6-40f9-8bca-9db0b21e339a,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
359,5a316178-f1be-484c-a4cc-387f06c0b3eb,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
360,706d3bb5-c86e-4907-84ad-145e01ae3648,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
361,73c539b3-ccae-4eef-aeb4-e4eb67276589,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
362,afceb53c-84cd-4695-8026-e967e6d20b1e,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
363,5e9067aa-2ad6-4f68-8fb1-9d29128bc8cf,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
364,0be4fb76-c332-4b18-8354-2c89beeb1587,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
365,cdc48dfd-c09b-443b-bdcb-edda8140b378,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
366,f9b52a5d-e833-49dc-9502-340cbe70be2c,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
367,52853d08-6431-46bf-a03a-b6e8e675816b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
368,8a4443c8-d642-4f97-83fd-63d47190a1b0,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
369,7a222052-fd2f-4dca-972a-92edaf7b9abd,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
370,3d78ba86-3690-4a88-8cce-01e6a1321b7d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
371,cea42696-19a1-4440-8480-2cc2d7730438,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
372,f1dfae2f-db1d-48f4-83d9-7871aa3db2c1,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
373,efeba9a6-5f6e-4e24-bb0d-d2a2f7be81f2,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
374,e74bec50-835d-4181-9b45-6eaceac25644,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
375,e4f8d206-184a-42f4-a901-23301443e988,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
376,aca5d6d7-e07e-46e3-80d1-2e3f54380ed6,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
377,a182e3fe-d854-4389-b29b-c8a93accdeed,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
378,864a2370-d570-43d1-8aeb-30f4d71a37f1,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
379,349b5b60-fd7a-406b-8b09-45b620931fd0,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
380,af677b4d-a0da-4bbb-a0dd-6bf062c82609,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
381,425283a0-64ee-4dcb-a0d9-ad3302e85fd1,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
382,5fd4f31c-e57d-42ee-b5ac-8895e178607f,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
383,6d9b3a98-2071-42a3-8741-dad7cc1d56ae,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
384,e727e4b5-90b6-48ba-9ade-912816a9c091,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
385,6d2780c3-a33d-48b4-aaf6-cf9585ce3995,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
386,c9ae066c-577d-41b8-bb51-d4c417a5f9e6,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
387,eef1892b-ea11-421d-8eb2-59ad7cd30aaf,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
388,bcddc76d-ecb6-4f30-b208-ab1df43e0b0b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
389,bcf561ca-e3dc-48c8-aefe-32340efb9721,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
390,5c9f6aeb-12d2-40e8-9e26-105ed3b948d6,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
391,1c046330-ee78-4e89-851f-0a41e986021d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
392,52eaff21-d587-481a-9ad0-2c015632a980,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
393,f1f670f0-0b82-4e3c-b633-0602e4386991,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
394,f7fbd312-9572-4c21-a765-5bfdff6cc9a6,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
395,c6330b01-a35b-4d5a-a797-adbab550f315,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
396,5d001c4c-b684-4a53-8ebc-dc6fee12dd87,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
397,085abc24-c98a-4d40-af33-15b977530804,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
398,acf1b7cf-dcce-4f8c-b328-a522b854ee21,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
399,562f4792-7741-48fc-addd-4ca843911c50,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
400,bc0e56ec-2e9e-4045-8875-592f4203bfc1,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
401,09220189-f8e3-47e6-bbc2-47a925c3dd97,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
402,488e5107-0cf9-4418-82e5-08e0d8640a14,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
403,bd77f4ab-feeb-4db1-8787-2aae95348d4d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
404,01de9699-cca6-4a4d-a580-2ede24536f8c,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
405,e0b0f533-fbfa-4c18-ab25-8542f5fceab6,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
406,e8d5fb76-f145-4a77-af70-64fa33d88d6c,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
407,2d4c363a-d1d0-4050-9155-928a847a90a0,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
408,c22580b2-92db-48c8-b34d-d7fde1559de6,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
409,7e11347a-7f4f-4d3a-a0a3-6cfd74c40acb,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
410,c3c762e9-91b5-4543-b8b9-212c8b43e635,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
411,4c683fd0-8693-4680-b461-9bb107835031,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
412,3f44aa87-5614-48c7-a97f-57ddcefa98b5,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
413,5c87d195-fd7b-4783-a25e-c373b3f23a50,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
414,b2227fd8-6a2a-4244-85d1-6459ec6a4200,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
415,8af92065-be12-43ac-8158-9f4ea15b3c30,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
416,4e3b0cdf-13c2-4a58-9659-f1be9a6ac8a0,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
417,26b1ba2e-a073-42f4-926f-350f4bb3b118,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
418,6029386f-df4d-4e07-8535-7a2488751ad7,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
419,26ce199d-bbb1-4660-8267-510f7e0c8ff6,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
420,de2eb685-a083-44b0-bb27-8445f1228db4,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
421,d3ec4426-4ff5-478b-9d36-a201f47c8b0e,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
422,be45939f-c2de-40bb-a394-f8f5479ccfe6,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
423,ed243193-22f2-428a-aa50-928413dc436d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
424,062beb3f-6418-4d5c-a4d7-c2d302d838ac,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
425,0116a028-2950-4876-821e-f6322bffe958,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
426,7efba229-d489-4432-9afe-572a78458f93,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
427,afd92521-491d-4b4f-9c82-5c652c8b3eae,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
428,56c7cc69-a737-41db-9682-a06415ae936c,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
429,02c3af5f-b103-45ab-9438-707df67502b0,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
430,5606a2dc-0db8-43cc-b36e-78fbaede8d79,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
431,04fd6491-35a2-4bca-8a06-3d48ebb9f16d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
432,e7243c7c-a399-4e50-9894-d8fd15601bcb,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
433,946c0eb2-b2a7-42cf-bbb6-9d45c89fcd83,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
434,ff0ae905-7b7b-459f-a277-7429e1b285d8,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
435,fd9e9607-db07-4dda-ac24-f7a75d626e12,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
436,255c7b6d-d7ef-4b2c-b5df-9f1a0294b787,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
437,91ba047e-4071-401d-baf0-aa563dd1b406,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
438,d85e4baf-7ad6-4c6a-aa6c-612215610202,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
439,d0ca4a72-7ac8-4873-9ef6-800f86633aff,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
440,fe9d4fb4-16b3-4956-8034-96d70760989f,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
441,3a225ccb-4831-4cfd-a75c-c5fd9fda4091,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
442,f7967279-d2a6-400e-8479-3b400339d290,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
443,1008cb56-edb6-4ccd-8745-85df3f38a02b,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
444,2aaca3eb-2ec9-46cc-bece-d87692c46f2a,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
445,9e779fd2-a036-43f7-a61c-10c8201d456d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
446,647a65ea-5e94-4f6b-a426-e58478a16dff,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
447,e238df09-f5dc-49e6-a1a0-16889e9c8780,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
448,ac95c638-708f-4614-b59b-c2d33241ab1d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
449,88037919-68e8-44ca-a717-07cfda5ec23c,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
450,3674fe1e-a3c3-4669-965b-d78677367975,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
451,7205d249-ef13-4d8d-b881-21d58c9fafff,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
452,cc6af18c-f1d4-4148-b1ed-4072253dedcb,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
453,664709d4-9694-446e-b054-2cd6c9870f15,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
454,09f1c742-cd0e-41c5-8eaf-ff3a98ac9bde,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
455,33521dc6-680a-492c-b02d-d6039d1a8602,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
456,1880af53-47e8-42eb-a093-854948e993fd,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
457,c8fa8244-5738-4af0-8139-408819cb1b56,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
458,80f25b99-0433-41d8-9854-98c0f9dbd643,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
459,9dea86a8-fddf-4f12-8249-3b84b713606d,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
460,fea6111f-095b-46f7-964c-a1a8514c88aa,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
461,3947e458-3c78-434b-996c-60eded825e90,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
462,caa22747-cb9e-4315-a843-0c7071665582,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
463,b8762feb-425f-4104-b90f-4f637050a084,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
464,a52ca912-6d58-4ff9-90c6-48f59f1c4665,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
465,71604969-9e89-4b15-830e-b5882e2810f5,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
466,48df921d-cc25-4b41-aa2b-4b107fc3daa7,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
467,f98f1a79-9e7c-40da-8d82-cf22bc9fff62,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
468,829d9b1a-5000-4b82-8eca-1060130847d7,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
469,a1d0227a-b92e-400e-9066-b05b969ae31f,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
470,0712e97b-f4e3-4da5-93a4-24b400eae33f,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
471,f261985d-9008-4865-845d-fe903a944d2f,5eab9655-f967-45ef-b8fa-5e8632163c59,0.1
